people_ID,27-Mar-20
561,1759.963342
562,1253.126437
563,1022.910661
564,643.3003657
565,669.4825463
566,1071.087163
567,1711.117106
568,1611.018441
569,1266.392251
570,1315.774181
571,1624.197554
572,1008.599483
573,1237.117038
574,1564.709015
575,1466.187237
576,1747.912078
577,1574.871698
578,585.6357166
579,640.9064777
580,1255.796585
581,1058.710469
582,1269.784146
583,964.4366811
584,603.4689143
585,1162.638007
586,618.735808
587,950.5056091
588,970.1498377
589,1592.169728
590,1583.700283
591,816.8666149
592,1685.427739
593,734.117568
594,967.0167863
595,669.0498651
596,1411.556142
597,1139.291561
598,1129.421545
599,1653.322158
600,1642.304178
601,1318.907296
602,845.5028983
603,914.4891017
604,937.0497463
605,1388.498688
606,694.4928
607,1097.419456
608,1231.128119
609,1022.288201
610,699.7560686
611,1023.749257
612,1690.237559
613,1341.49403
614,1556.179291
615,864.670848
616,1190.448626
617,1466.866921
618,803.1177006
619,1681.465545
620,1234.407369
621,1727.969006
622,1446.556955
623,1656.035822
624,1369.61061
625,1686.236114
626,1230.652274
627,734.0349257
628,861.5211794
629,857.939424
630,998.2153874
631,908.0639223
632,1059.289586
633,919.1263314
634,1079.849659
635,1696.736498
636,940.1956571
637,1742.4968
638,871.5982949
639,764.7977646
640,1198.551259
641,1085.345682
642,1482.901819
643,1602.838821
644,1164.102821
645,668.8729463
646,695.8015451
647,631.728704
648,1561.299703
649,1311.785897
650,607.8068023
651,1626.761024
652,1739.437175
653,1330.202126
654,651.3464274
655,1511.930921
656,1466.348018
657,1193.028078
658,1651.948041
659,1027.547474
660,1124.850405
661,997.2474469
662,1758.917915
663,1364.827246
664,1239.031323
665,781.9518674
666,741.8441554
667,917.4715429
668,1182.981445
669,1546.163141
670,1183.483712
671,1193.767593
672,1552.454263
673,673.3576869
674,1610.085806
675,663.7098286
676,913.25776
677,1099.32053
678,1213.618217
679,1260.69296
680,1153.732654
681,1009.614542
682,629.8184137
683,891.2160823
684,606.7051566
685,1673.476055
686,829.2605166
687,1002.367858
688,1166.782007
689,1592.982318
690,937.0457509
691,1345.122821
692,1414.019109
693,1272.610601
694,812.9816046
695,1539.162441
696,975.136192
697,1465.099186
698,735.9455177
699,754.0287589
700,1681.483168
701,1183.946043
702,669.7721737
703,1513.335822
704,691.6670811
705,1661.009797
706,1446.83307
707,934.3323246
708,1508.145979
709,1073.350638
710,1514.208325
711,826.1913554
712,964.4506103
713,1573.684069
714,1525.616361
715,1285.444087
716,1333.953577
717,1298.213248
718,713.648608
719,1375.418853
720,691.9259886
721,879.5705783
722,986.9841143
723,884.3583543
724,1703.257595
725,657.2020069
726,1497.537102
727,602.9800137
728,716.6212617
729,1149.5016
730,1386.74816
731,733.016224
732,1675.454533
733,866.7286446
734,1614.730373
735,935.2181029
736,1072.413115
737,854.9403474
738,1486.0088
739,1699.808347
740,746.4155337
741,1122.576914
742,754.4915063
743,614.6648823
744,1087.376818
745,936.7603383
746,1313.544114
747,1259.794085
748,1032.148681
749,692.2895406
750,1430.154592
751,1594.269797
752,1410.190825
753,1428.679826
754,1214.193911
755,620.6530834
756,1456.763415
757,1267.697591
758,1455.977134
759,839.6567543
760,1665.602917
761,945.4153463
762,930.3218834
763,974.483968
764,630.6141486
765,1553.236786
766,1129.508183
767,1071.120571
768,1159.475109
769,915.085408
770,791.9085211
771,784.0658011
772,1388.468622
773,1729.84923
774,1528.489435
775,828.132096
776,1349.310597
777,818.8242606
778,655.1753646
779,1679.192119
780,1525.923259
781,1660.007314
782,1522.786149
783,607.8200137
784,764.3353691
785,830.0291749
786,1001.352498
787,1600.548841
788,1321.979145
789,1231.707154
790,821.8968274
791,1276.788425
792,1709.842185
793,843.2389257
794,1228.517947
795,748.9556846
796,992.18752
797,613.1398537
798,1624.906651
799,1701.299968
800,1083.501179
801,1523.982185
802,919.9554743
803,654.2893486
804,1397.291666
805,1555.254629
806,682.6750903
807,1748.654583
808,940.018976
809,591.4811246
810,1089.676315
811,733.9919817
812,1483.178587
813,968.5384731
814,1450.061705
815,775.6474697
816,1317.934226
817,1056.403218
818,1025.92651
819,1595.515067
820,1072.918807
821,895.973376
822,578.994336
823,1375.988434
824,694.7694126
825,752.4738834
826,831.1649966
827,842.8327497
828,1389.211543
829,1514.83072
830,788.2741897
831,1305.061874
832,748.4628709
833,1448.021769
834,1088.285262
835,986.8207086
836,979.0514149
837,588.0292526
838,1406.811424
839,863.2761189
840,775.4707703
841,620.0699886
842,651.7661166
843,1351.777477
844,1745.435547
845,1564.402688
846,817.0828983
847,757.5675703
848,1449.249353
849,1368.548631
850,1733.651598
851,1441.859511
852,1634.633728
853,1722.295867
854,846.2247909
855,1476.337861
856,1043.975927
857,1326.196987
858,943.9170423
859,691.6670811
860,706.4750491
861,947.7320503
862,1189.156434
863,1235.159744
864,999.611072
865,808.7904869
866,1489.439707
867,1061.999255
868,883.1531657
869,638.0674651
870,1666.246341
871,1369.766679
872,1604.506405
873,659.781696
874,1414.645262
875,888.9687451
876,654.0428846
877,1709.712187
878,1150.386962
879,1457.135767
880,730.4060526
881,1185.76048
882,993.4624411
883,1495.169719
884,1604.040315
885,657.4087726
886,810.9810331
887,1391.328901
888,997.6402651
889,860.5058194
890,1720.321719
891,1394.405381
892,944.7157669
893,970.8713783
894,1140.686528
895,841.5012571
896,1307.481833
897,800.0885577
898,723.6952411
899,974.2806263
900,942.1099429
901,1075.571904
902,1108.368658
903,628.9852754
904,1503.41877
905,667.5942674
906,825.3493531
907,1102.016905
908,988.6222857
909,1717.352073
910,1266.73845
911,1598.474779
912,930.5206583
913,904.8019429
914,958.9974491
915,1451.603941
916,1262.793463
917,1253.964878
918,1154.661376
919,835.8623771
920,996.8673417
921,957.1569417
922,1099.610158
923,1684.874793
924,1216.466683
925,1128.246359
926,704.1377326
927,1745.116425
928,1000.129975
929,1243.858267
930,810.2553189
931,986.7684846
932,1273.495963
933,978.7789943
934,1749.670359
935,1238.088736
936,1281.162336
937,1568.996224
938,935.5720549
939,895.8095543
940,923.4903726
941,627.1182629
942,1745.682011
943,1222.239973
944,1710.79755
945,1043.38395
946,1114.457426
947,1576.855717
948,1214.094414
949,1013.456274
950,1658.892105
951,1008.508786
952,1551.641975
953,1024.232617
954,817.5923474
955,1442.512453
956,1014.964448
957,909.3994743
958,1348.384864
959,1736.357271
960,1226.287881
961,617.7072366
962,1464.286816
963,677.026912
964,1159.881637
965,1054.009682
966,589.2910766
967,727.8826011
968,932.6817097
969,1729.879296
970,1110.52971
971,1115.84955
972,786.0403657
973,1594.260997
974,1077.818939
975,914.1094126
976,798.8998583
977,1162.668073
978,1526.864475
979,679.8055954
980,1117.369865
981,1141.702304
982,786.5761234
983,636.5292251
984,786.5893349
985,1449.672384
986,1347.166816
987,1629.474034
988,1464.364
989,1024.681737
990,1687.981339
991,922.9247863
992,1325.678021
993,843.9947246
994,1173.467145
995,1125.18715
996,1715.840974
997,1489.400759
998,1358.324663
999,992.796352
1000,1490.969147
1001,1404.011776
1002,661.6960457
1003,1465.608201
1004,727.856512
1005,1328.244832
1006,1667.607899
1007,980.4688914
1008,820.2325851
1009,1009.64085
1010,977.3531109
1011,725.1597211
1012,635.8766994
1013,1018.839589
1014,1197.475415
1015,1021.432553
1016,945.7310629
1017,1196.952453
1018,1665.749467
1019,1368.492059
1020,1275.540311
1021,1382.33691
1022,632.5975131
1023,577.52944
1024,1043.906912
1025,857.8963017
1026,1756.847497
1027,1754.120622
1028,1066.653275
1029,1380.223547
1030,1081.487333
1031,736.3083337
1032,1049.126821
1033,1655.746112
1034,830.7855451
1035,835.0030857
1036,1179.412069
1037,1670.883506
1038,885.5634926
1039,1654.684133
1040,748.8789166
1041,721.9410194
1042,1727.714903
1043,858.9454857
1044,1601.024384
1045,1232.553568
1046,1499.214203
1047,1431.812878
1048,941.2110171
1049,1700.634149
1050,1501.551602
1051,1390.982619
1052,1441.622679
1053,1189.575904
1054,1148.615886
1055,935.2521646
1056,1616.541115
1057,1100.569298
1058,1537.987017
1059,1690.73413
1060,1092.865522
1061,1709.972402
1062,804.339808
1063,1538.242665
1064,1129.89739
1065,1550.207643
1066,1638.232535
1067,916.1272549
1068,1215.835072
1069,1094.230185
1070,849.4610971
1071,1353.571717
1072,600.9153143
1073,1517.294103
1074,817.7956891
1075,1597.036037
1076,1616.268197
1077,1610.439406
1078,659.0164434
1079,796.6231726
1080,827.6957714
1081,978.4117486
1082,1729.166505
1083,1579.79899
1084,1075.365074
1085,774.5887497
1086,1204.536183
1087,1461.140553
1088,1502.173915
1089,1099.243762
1090,721.6770469
1091,733.4558903
1092,651.256448
1093,590.8293166
1094,1486.903616
1095,595.5222857
1096,1203.018555
1097,1630.666075
1098,997.4163109
1099,1288.357161
1100,613.16992
1101,635.8032731
1102,754.3915749
1103,1551.702606
1104,1455.039259
1105,1096.317696
1106,1474.056681
1107,1175.178089
1108,1115.659003
1109,837.1501577
1110,927.4921691
1111,775.2111451
1112,1567.012425
1113,893.4799086
1114,1452.036206
1115,785.0077349
1116,1446.466674
1117,1572.215259
1118,689.2897463
1119,1706.753065
1120,1699.026542
1121,1492.866226
1122,921.869408
1123,997.7398446
1124,1725.835031
1125,949.1402926
1126,1640.493083
1127,1128.479195
1128,857.726784
1129,1614.034789
1130,1282.761143
1131,674.2400594
1132,1096.537737
1133,883.9389669
1134,1632.633157
1135,886.9288091
1136,884.3017829
1137,1595.545134
1138,1480.218875
1139,1245.123497
1140,1196.286715
1141,1398.143621
1142,1343.078889
1143,1029.491826
1144,1684.77152
1145,743.4690331
1146,1579.449033
1147,1490.92203
1148,1274.624448
1149,739.7569463
1150,1672.63803
1151,977.8198537
1152,1412.264585
1153,750.6929371
1154,821.6335086
1155,1561.831881
1156,1763.688069
1157,1059.82576
1158,1018.679941
1159,1392.158043
1160,798.50704
1161,621.6684434
1162,1538.190441
1163,1418.020603
1164,1465.069038
1165,835.3956343
1166,834.5833463
1167,1062.811543
1168,1053.504073
1169,830.6254171
1170,1713.220933
1171,663.9294537
1172,1170.813632
1173,965.5353371
1174,1568.027785
1175,904.5591726
1176,796.0734857
1177,1558.893371
1178,1274.857938
1179,586.1880914
1180,690.2922286
1181,1644.650295
1182,574.2708023
1183,971.8610011
1184,1010.802825
1185,1453.859858
1186,1243.684992
1187,782.8210286
1188,779.4330469
1189,857.2570514
1190,1316.789605
1191,645.3876389
1192,1608.438834
1193,795.451328
1194,1630.079639
1195,770.9460297
1196,940.4850651
1197,1153.270322
1198,1116.850962
1199,1179.589403
1200,1589.382875
1201,1089.37739
1202,913.9401326
1203,1474.799538
1204,746.9679086
1205,1583.877618
1206,1453.484165
1207,671.107008
1208,1058.763282
1209,1534.171675
1210,828.5554789
1211,647.3587977
1212,889.0421714
1213,1342.119749
1214,617.6973669
1215,1015.460905
1216,1130.822053
1217,1076.064718
1218,1367.057312
1219,969.207552
1220,1340.585504
1221,1529.487506
1222,1309.551771
1223,765.8170377
1224,1196.360142
1225,1355.589143
1226,890.6971154
1227,1249.268151
1228,1197.838167
1229,960.1894903
1230,1565.820229
1231,1102.380155
1232,1610.102661
1233,732.7133851
1234,579.2138789
1235,1422.708178
1236,855.2032503
1237,1221.111904
1238,1671.436119
1239,625.2039131
1240,1665.680101
1241,826.1612891
1242,1454.775287
1243,930.5419246
1244,1249.889893
1245,1406.27632
1246,1564.562162
1247,1546.961801
1248,759.075744
1249,659.1630583
1250,1733.927858
1251,592.0040869
1252,772.0788114
1253,1230.725618
1254,584.8231269
1255,1267.75381
1256,1318.647671
1257,1459.316599
1258,1411.019968
1259,854.810368
1260,1083.820654
1261,1470.29237
1262,1601.184448
1263,610.7665143
1264,1321.037865
1265,1190.53461
1266,868.6385829
1267,763.5396343
1268,1414.727488
1269,1535.360293
1270,709.1373806
1271,1354.91941
1272,1625.183182
1273,1379.164494
1274,1610.435762
1275,955.7649006
1276,1347.845349
1277,1187.558281
1278,1537.481408
1279,724.0577234
1280,1109.453865
1281,1070.870464
1282,1347.529568
1283,1149.424832
1284,1747.556581
1285,1476.381138
1286,746.8385646
1287,1136.469102
1288,825.6952
1289,1064.509847
1290,1667.76731
1291,869.830624
1292,786.5060389
1293,1502.519543
1294,1753.019278
1295,1430.30512
1296,763.1768
1297,1333.477381
1298,1557.98085
1299,1234.264512
1300,1007.81696
1301,1589.270231
1302,1736.737376
1303,643.2269394
1304,1691.978985
1305,1316.110926
1306,1653.762811
1307,1597.696315
1308,936.4801646
1309,648.5464274
1310,1179.83211
1311,650.0545371
1312,1114.250743
1313,1169.076379
1314,848.4285486
1315,1305.438139
1316,1425.966816
1317,1422.544055
1318,1118.269157
1319,1564.096009
1320,747.184608
1321,1450.804562
1322,1544.391648
1323,683.0419017
1324,1358.74763
1325,1617.526263
1326,1112.366875
1327,767.5411931
1328,674.3994697
1329,1206.2944
1330,920.2111223
1331,714.4872869
1332,569.8462766
1333,1490.238784
1334,979.720928
1335,1751.731497
1336,1762.546706
1337,757.0318126
1338,1167.062181
1339,855.7694903
1340,915.341056
1341,1297.201883
1342,1505.955515
1343,1178.410222
1344,747.4273143
1345,1637.796928
1346,918.9830583
1347,1243.309298
1348,1498.086071
1349,1556.023639
1350,1511.365399
1351,875.3137874
1352,1439.815579
1353,1725.908219
1354,780.3147657
1355,1205.282683
1356,839.3839817
1357,883.5629211
1358,802.0157851
1359,654.2896503
1360,711.491552
1361,1088.241266
1362,1107.785563
1363,1643.172686
1364,742.107712
1365,776.702112
1366,1591.426871
1367,1458.834071
1368,997.5801326
1369,1121.994121
1370,1328.91035
1371,1279.235191
1372,1384.994354
1373,1127.114295
1374,1761.634921
1375,1646.015611
1376,1675.260645
1377,950.4623314
1378,730.8989486
1379,978.6452389
1380,1499.793321
1381,617.5901166
1382,876.7187063
1383,1049.748978
1384,799.4657463
1385,1248.79189
1386,648.2401006
1387,1108.33525
1388,620.7830811
1389,956.8363977
1390,908.9330834
1391,1727.515826
1392,833.2349989
1393,1673.43669
1394,813.2845257
1395,618.9554331
1396,1691.036635
1397,709.9837943
1398,733.711456
1399,1357.47301
1400,645.7037714
1401,1010.556475
1402,912.1389074
1403,967.625952
1404,691.0618926
1405,1661.994674
1406,598.0890971
1407,806.1976046
1408,996.940768
1409,770.9595429
1410,1100.275675
1411,859.5338834
1412,761.4824914
1413,1266.708384
1414,1535.852471
1415,1341.770144
1416,1468.348288
1417,1406.03296
1418,1626.617513
1419,1076.13749
1420,642.51856
1421,1131.984599
1422,925.3914469
1423,953.4782629
1424,1519.194761
1425,1171.513275
1426,853.6316023
1427,652.6379657
1428,698.6544229
1429,1525.426802
1430,1492.053856
1431,1487.599264
1432,978.5718126
1433,1384.371543
1434,1578.057979
1435,805.804704
1436,1062.172594
1437,627.7707246
1438,588.8246857
1439,839.2238537
1440,1711.277234
1441,1360.549189
1442,1124.401285
1443,890.8998857
1444,1493.730976
1445,1212.283319
1446,599.8605897
1447,1120.809243
1448,1699.026894
1449,1529.907547
1450,729.11792
1451,1681.84565
1452,1002.000965
1453,1522.051045
1454,901.5260343
1455,817.2294491
1456,837.7895223
1457,650.1277257
1458,957.5024869
1459,1747.137609
1460,1525.573001
1461,1311.0768
1462,951.5209691
1463,743.3523291
1464,1381.631808
1465,1695.198258
1466,1238.478359
1467,1654.657627
1468,1640.030336
1469,1352.845413
1470,618.203392
1471,1204.233499
1472,911.3527086
1473,649.0131703
1474,792.4953737
1475,1598.664338
1476,1400.783557
1477,898.7431771
1478,1729.879296
1479,1572.957765
1480,930.0021897
1481,741.3557531
1482,878.9393189
1483,704.6601966
1484,876.0228846
1485,1320.644247
1486,1481.903666
1487,1471.43365
1488,1015.64704
1489,1146.499182
1490,599.8345189
1491,1401.172763
1492,1643.029477
1493,851.1983497
1494,619.0721371
1495,1115.44272
1496,1005.656562
1497,1612.928731
1498,1317.372398
1499,761.7119863
1500,810.1388343
1501,765.9169691
1502,1140.94587
1503,1017.893742
1504,632.5108754
1505,1090.285833
1506,1123.492841
1507,968.1621257
1508,750.4432457
1509,1354.050903
1510,1124.60805
1511,982.9623589
1512,1517.457509
1513,985.9481417
1514,1709.799479
1515,1578.813362
1516,1667.261701
1517,640.1078171
1518,1334.622656
1519,1666.315707
1520,685.315328
1521,1347.352951
1522,1026.65216
1523,1393.099895
1524,649.5015726
1525,1212.326679
1526,1003.685755
1527,692.6089326
1528,771.4424869
1529,1458.197746
1530,687.2330194
1531,1019.475259
1532,875.8889097
1533,1381.394976
1534,805.9775634
1535,1293.53349
1536,831.6106926
1537,739.0785691
1538,1085.85179
1539,1440.438039
1540,1579.146766
1541,734.514528
1542,724.5938971
1543,1535.532997
1544,994.6507246
1545,1564.432101
1546,1113.472215
1547,1408.103314
1548,1012.181001
1549,1455.155392
1550,1086.344187
1551,841.7345097
1552,1027.957646
1553,1314.499323
1554,567.3661029
1555,1038.889641
1556,567.8618423
1557,758.1169554
1558,1435.654373
1559,1008.612279
1560,1609.959803
1561,585.6695406
1562,765.0646629
1563,776.5460434
1564,886.3158674
1565,1756.177765
1566,659.055808
1567,1393.951849
1568,848.1691429
1569,774.4121326
1570,969.3503451
1571,651.6494126
1572,1274.741152
1573,1382.384183
1574,1236.368992
1575,1393.558885
1576,1001.175817
1577,1131.608334
1578,1180.350661
1579,762.0453897
1580,1250.762811
1581,878.1703086
1582,1188.490761
1583,1185.634894
1584,1657.064457
1585,1665.952873
1586,720.1560137
1587,1128.591986
1588,1151.576014
1589,916.0799177
1590,1573.438021
1591,1719.612622
1592,1184.995881
1593,582.0234789
1594,1370.583026
1595,1347.602994
1596,1077.978651
1597,1521.37243
1598,1757.932288
1599,987.2436754
1600,1619.423406
1601,820.5653349
1602,1267.524667
1603,573.7350629
1604,1306.246514
1605,592.5835383
1606,1154.341902
1607,1416.01968
1608,716.3446491
1609,1485.179223
1610,581.7205577
1611,1099.956201
1612,1189.502697
1613,651.8260297
1614,1266.228782
1615,1491.89381
1616,590.1723794
1617,1528.38992
1618,1521.588649
1619,772.718176
1620,1480.049595
1621,1267.75381
1622,995.9287497
1623,1097.393385
1624,761.6951314
1625,1095.565655
1626,1373.292279
1627,730.8255223
1628,1429.722327
1629,1527.90656
1630,672.9218606
1631,1392.314112
1632,1132.113943
1633,855.1559131
1634,1525.896535
1635,709.1806583
1636,681.4731794
1637,859.347904
1638,931.4798629
1639,928.2178194
1640,1577.089623
1641,832.7553966
1642,1379.670757
1643,1090.329193
1644,867.0044069
1645,726.1321371
1646,1754.860201
1647,1024.38827
1648,1201.519835
1649,945.1225326
1650,686.0449737
1651,931.4798629
1652,1671.379547
1653,1064.523122
1654,703.6713417
1655,611.7183177
1656,1725.588329
1657,980.7755703
1658,1589.73248
1659,856.7980617
1660,765.3768
1661,1442.305051
1662,1243.862025
1663,592.9165257
1664,1449.093701
1665,1640.2768
1666,1179.093248
1667,686.8702034
1668,1547.528041
1669,752.0153097
1670,1246.325344
1671,912.2684891
1672,1513.36597
